Voltage,Angle,Pi,Qi
1.054072259,0.005074963,0.190913968,-0.008088428
1.018400214,-0.008612716,-0.139981164,-0.165709573
1.047723948,-0.012752062,-0.631460081,0.440490177
1.044332524,0.027094385,1.357094152,0.239492504
0.976307897,-0.008652963,-0.363807089,-0.473291085
1.014572314,-0.000528929,-0.055831107,0.18841185
1.002219194,-0.004378392,-0.298158702,-0.541447019
1.05151124,-0.031672047,-0.66541187,-0.129149985
1.061777698,0.030205527,0.941420472,0.339361229
1.061012502,-0.029161769,-0.379457883,0.006657962
1.042171301,-0.009581867,-0.53011823,-0.433359451
1.0500237,0.001517852,0.224120368,-0.126463226
1.07539674,-0.021679871,0.033156487,0.254044997
1.083883874,-0.030302029,-0.007373152,0.327691272
1.058513306,0.023299318,0.616876699,-0.345739111
1.037613803,-0.021319383,-0.18189657,0.012005544
1.047290806,0.007894408,0.085744607,0.147486278
1.046123512,0.013534922,0.677538497,0.195866322
1.027442293,0.009005834,0.177205845,-0.132832163
1.016449346,-0.028476461,-1.010181862,0.03081835
1.006028804,-0.021038897,-0.348907222,-0.501761457
1.054852045,-0.017988253,-0.205248684,-0.092270524
1.072797331,0.028712208,0.360346057,0.184777765
1.091179936,0.018193995,-0.069898098,0.114240611
1.060915605,0.030094502,0.75641391,-0.189765719
1.044979747,-0.001665106,-0.457739905,-0.200112382
1.078735588,-0.008968944,0.124773295,0.26155018
1.055883045,-0.008438153,0.033532087,0.016354021
1.050835396,-0.002312463,0.149440807,-0.044508859
1.021204421,-0.009746657,-0.240075217,-0.119693429
1.065397909,0.024884412,0.208655515,0.593786433
1.037075026,0.024406343,0.217499747,-0.323355048
1.022760495,-0.0219316,-0.422947237,0.091609821
1.013023774,0.014990289,0.065956043,-0.508405525
1.022314464,0.0243092,0.343197332,-0.057383005
1.072003477,-0.006495574,-0.065572767,0.153249698
1.056712429,-0.02623964,-0.7085527,-0.148440069
1.10259574,0.014794645,0.271341031,0.292770555
1.055800281,-0.004400004,0.350805018,0.06212581
1.033041233,-0.011460363,-0.108811337,-0.302663836
1.044835669,-0.029396357,-0.221655089,0.026565109
1.075151319,-0.010932602,-0.021434598,0.150019256
1.053246494,0.016542941,0.158627412,-0.32848355
1.046053739,0.001745492,-0.040087251,-0.039086914
1.071889904,-0.03780753,-0.297290593,0.81559685
1.045523511,-0.013788314,0.340862852,-0.072503855
0.995641306,0.003648591,0.043502997,-0.46505594
1.025735874,-0.01030131,0.24441851,0.336259365
1.010477735,-0.016624279,-0.30770407,-0.682005291
1.058104023,-0.012471362,-0.105741634,0.124301058
1.050931032,-0.015588993,-0.247891927,-0.152021239
1.068783467,0.005593055,0.135056896,0.109749419
1.057005948,-0.007174551,0.187664275,0.09680636
1.03956232,-0.012790645,-0.214819623,-0.215864466
1.055580755,-0.002659506,0.120621562,0.021676864
1.052575574,-0.0056667,0.015191258,0.028245148
1.041601483,0.006069674,0.058558054,-0.212694439
1.039949834,0.012512364,0.054819187,-0.095755805
1.055309643,-0.00536293,0.054383997,0.171064687
1.05194103,0.000911481,0.454207835,0.201337472
1.011283413,-0.012198804,-0.232835704,-0.330765314
1.039822816,-0.000490296,0.946533176,0.428286238
1.018998274,-0.028030034,-1.186386536,-0.44701016
1.071316262,-0.015974757,0.153123394,0.111088859
1.049790409,-0.01527962,-0.510686518,-0.320306191
1.092610792,0.024268372,0.25745223,0.270694772
1.050305841,0.002111824,0.563964065,-0.315439355
1.050506151,-0.025961383,-0.306871332,0.046463635
1.064454101,-0.033908455,-0.108780025,0.093066057
1.064828171,-0.035155948,-0.14160154,0.167730264
1.049376053,0.006693797,0.21158809,-0.339038617
1.030111497,-0.007718069,-0.120261445,-0.075676103
1.069228593,0.018962312,1.168890427,0.250751662
1.047592426,-0.034268133,-1.428475646,0.530266128
1.012315841,0.014268045,0.333981189,-0.378311957
1.025646184,-0.014805464,-0.526184897,0.244817128
1.0145996,0.002503194,0.352223826,-0.757674383
1.065594648,-0.002771269,0.190546891,-0.069975528
1.068422006,0.00755608,0.070857085,0.15367211
1.087142592,0.018100215,0.069526371,0.115904137
1.051451039,0.005540812,0.365548045,-0.685267155
1.06502199,-0.01747714,-0.151613767,0.262262723
1.059012357,-0.026711386,-0.18132651,0.017376403
1.060165303,0.002008663,0.055114854,-0.059052718
1.056684132,-0.012752841,-0.082973288,0.00115657
1.050280666,-0.03328682,-0.190544987,0.070722587
1.057126517,0.011410138,0.40592855,0.385724286
1.036445881,-0.001134345,-0.357945449,-0.052055813
1.018684973,0.021120714,0.20926056,-0.220795817
1.024627848,-0.003180835,-0.096197836,0.171287126
1.015526932,0.002332704,-0.021439294,-0.521022462
1.079045407,-0.001872737,-0.062731111,0.401485586
1.058495311,-0.024855846,-0.306359937,-0.267171933
1.100604084,-0.03247286,-0.050375335,0.263291986
1.066101546,-0.001281228,0.706446784,0.224425322
1.041477358,-0.012675975,-0.378414271,-0.293135013
1.067583684,0.007089672,0.168022484,0.012244935
1.051293849,0.014628729,0.020978571,-0.117833924
1.049521139,0.014155667,0.202045259,-0.213451595
1.008592846,-0.043741592,-0.406184507,-0.129575293
1.06275741,0.010343778,0.367806806,0.732740903
1.027406212,0.009572303,0.160481919,-0.50969204
1.007351252,0.023704302,0.320985323,-0.333663725
1.023490202,-0.034251751,-1.082445129,0.535919425
1.008136274,-0.01330037,-0.121815499,-0.656793684
1.052584635,0.023195665,0.423400609,-0.199910779
1.080743278,-0.005004112,0.538407706,0.206989183
1.08623946,-0.062053248,-0.37999593,0.044734697
1.075587188,-0.0050278,0.328443239,0.059275972
1.065821755,-0.019456788,-0.418269545,0.220696044
1.035968413,0.03605149,0.238659681,-0.341414633
1.046664453,-0.008906402,-0.171108956,0.014710615
1.06135683,-0.004121531,-0.074359715,0.325751422
1.007321367,0.009787732,-0.076478601,-0.37346573
1.060968114,-0.027783913,-0.184835699,0.583585824
1.037073878,-0.01872493,-0.252511847,-0.193436952
1.016184524,0.016235477,0.337383605,-0.291150652
1.025238217,-0.021905696,-1.267360153,0.215036688
1.027249454,0.014993417,1.17840046,-0.412514462
1.070628804,0.017617699,0.582422513,-0.050291208
1.052120944,0.007580842,0.204457965,-0.513549648
1.086667715,0.012306856,0.030674192,0.213191193
1.086531324,-8.29E-05,0.118871669,0.620312039
1.057416144,-0.001282442,-0.098218086,-0.377644081
1.066279025,-0.012099527,-0.182752059,0.114228163
1.053301445,-0.021972396,-0.175508467,0.097476578
1.038958088,-0.003583504,-0.288300713,-0.226942102
1.053457812,0.010179345,0.038406423,-0.103606648
1.077603668,0.00705705,0.355602249,0.711084875
1.044244466,-0.002242772,-0.676525701,-0.011527692
1.023428322,0.025004292,0.066337825,-0.072334785
1.011650473,0.03897157,1.081895418,-0.862507826
1.020311417,0.017252016,-0.282204779,-0.077355712
1.086437624,-0.000795303,0.348051207,0.426531378
1.067679999,-0.023133851,-0.623849649,0.08049699
1.102240732,0.011193021,0.229289332,0.220196053
1.056782292,-0.016623079,-0.149474603,-0.054435624
1.047273484,-0.004228459,0.122463847,-0.1800236
1.050244223,-0.009314432,-0.132764501,-0.112128881
1.039518322,-0.014616177,-0.166301282,-0.1554019
1.053289199,-0.011839162,-0.135863931,-0.104272476
1.037707673,-0.006941295,-0.001929786,-0.118407111
1.062827155,-0.001637432,0.373067401,0.482290701
1.03521478,-0.006755877,-0.079490861,-0.19914826
1.01165727,0.013779609,0.261076007,-0.172388985
1.000935305,-0.017883824,-0.416659126,-1.154234934
1.030795253,-0.024295159,-0.26363539,0.631068949
1.090271964,-0.0058549,0.468085195,0.382169103
1.074984465,-0.010029664,0.066926723,0.277453526
1.101337451,-0.012909524,-0.019355785,0.164793865
1.0572621,-0.010634635,-0.133012377,-0.279692979
1.06397208,0.004145978,0.326706576,0.010214674
1.054531796,-0.017444448,-0.25296637,-0.125056981
1.04591452,0.022551639,0.131803246,-0.37317926
1.060494687,-0.030746639,-0.36401811,0.166048772
1.033846189,-0.017656836,-0.055679789,-0.142194945
1.052328279,0.003645622,0.203872988,0.026992923
1.049811057,-0.007909828,-0.322036248,0.543601551
1.004171307,0.005183622,-0.034785393,-0.304104861
1.014461829,0.010679957,0.142155058,-0.707304113
1.030173942,0.009857446,0.389444097,0.134613349
1.091906478,-0.037447895,-0.452804538,0.718519629
1.060722595,-0.012355261,-0.35574859,-0.128685415
1.086496218,0.003741446,0.105309044,0.159819732
1.070620373,0.000165893,0.196162539,0.362225062
1.042632066,0.009771333,0.137342027,-0.544100607
1.069333712,-0.02907624,-0.142456977,0.09310077
1.05946072,0.022448466,0.274611675,-0.249576521
1.045957347,-0.004545719,0.002404585,-0.354103611
1.039672015,-0.010168726,-0.102143833,-0.089037839
1.061093023,0.015183573,0.452739713,0.336911604
1.045061395,-0.000425161,-0.445324792,0.235144648
1.021551053,-0.00214655,-0.249463784,-0.076905873
1.025385751,0.036892113,1.597513475,-0.188739681
1.009844013,0.004825361,-0.86292361,-0.512168267
1.07622256,-0.014392609,0.182305489,0.05112607
1.063904205,-0.017698263,-0.439608274,0.079756361
1.073607125,-0.011156481,0.042418784,0.059276552
1.058619372,-0.007329973,0.217794433,-0.082814128
1.045367605,-0.014578475,-0.19646904,-0.246017921
1.074654054,-0.014214852,0.058541775,0.130502127
1.061246843,-0.014478161,0.049786048,-0.117599376
1.058810713,-0.040932985,-0.348315964,0.143670259
1.034979835,-0.01546562,-0.02482832,-0.149310007
1.06660382,0.013203865,0.578643193,0.418063835
1.046386364,-0.004141553,-0.450936291,0.39514496
1.003696755,0.01897794,0.025944303,-0.261113785
1.006770098,0.025960458,1.184541675,-0.630893859
1.007625262,-0.010897192,-1.159535022,-0.107903831
1.067396723,0.008709273,0.362652205,0.096008766
1.0446743,-0.007301889,-0.287208846,-0.42293149
1.118579232,0.014051727,0.141645715,0.470819913
1.051544247,-0.009851343,-0.287655071,-0.086528728
1.057609919,0.004946702,0.319781829,0.031762451
1.043085729,-0.014491679,-0.277251876,-0.077551313
1.068004124,-0.011193441,-0.075031162,0.147819992
1.048496809,0.011362851,0.016490868,-0.246075783
1.04256181,-0.006740573,-0.055638358,-0.024616917
1.059557011,0.015602008,0.537124113,0.371322412
1.040413037,-0.005349925,-0.508155031,0.19173718
1.022262919,0.024005034,0.348258844,-0.180327488
1.013425519,-0.014107317,-0.792203941,0.019617529
1.006818161,0.01014277,0.646663511,-0.789927875
1.085953887,-0.034643962,-0.455413613,0.80340649
1.073109208,-0.017303224,-0.077516087,0.394543126
1.077621512,-0.023754224,-0.042349817,0.027741228
1.049319008,-0.007252787,-0.214131646,-0.468818949
1.066608549,0.007979002,0.383174131,0.190834962
1.044795811,-0.010344108,-0.102961977,-0.289692251
1.047580153,-0.017495234,-0.094182682,-0.093408622
1.055979746,0.012365181,0.325999608,-0.359321767
1.03919843,0.022836308,0.091936738,-0.130374141
1.055406945,0.012533787,0.590140909,0.104978137
1.04651221,-0.011593593,-0.323801326,0.459308343
1.006782568,0.001006056,0.122315087,-0.296543541
1.010605447,-0.020579456,-0.722299329,-0.315712634
1.017693233,-0.008096617,0.18131764,-0.15175973
1.064359275,-0.011980199,0.120436157,0.070954325
1.055155972,0.002684015,0.209957711,-0.129299626
1.101363149,-0.023761337,-0.17444691,0.291213302
1.051681902,0.011187204,0.794843403,-0.374839116
1.052345282,-0.037451911,-0.781213101,0.258937975
1.066162839,0.004214612,0.314598458,-0.046198098
1.053188361,-0.016520354,0.030438284,-0.017196803
1.037348881,-0.025827282,-0.285271411,-0.083717006
1.02742247,-0.004025021,-0.04262166,-0.101154774
1.067544579,0.00708561,0.63518445,0.918483591
1.017035201,-0.011013669,-0.88862191,-0.476307227
1.001865303,0.012054464,0.034984046,-0.110352204
1.003223996,0.023416831,0.813692332,-0.728415001
1.012215662,0.006162715,-0.136871902,-0.00293555
1.084057894,-0.027188158,-0.064089668,0.479079028
1.070011302,-0.029112745,-1.118653611,0.354236694
1.07347555,0.019491773,0.316813373,0.028812264
1.057611347,0.022067637,0.986411532,-0.179573229
1.04053925,-0.004219567,-0.254749192,-0.137179186
1.044862897,-0.029440365,-0.202074647,-0.089684425
1.065819483,-0.021520983,-0.006194278,-0.0199967
1.055630099,-0.011844405,-0.006181151,-0.237935968
1.042261921,0.001816306,-0.071005161,-0.065093946
1.065392325,0.000836458,-0.349053796,0.531842451
1.046918691,0.020530637,0.688843659,-0.203974881
1.010956755,-0.009958232,-0.136840594,-0.253620972
1.022419955,-0.025403552,-2.024933542,0.089745732
1.034760334,0.032395122,1.665002997,-0.184451885
1.060671694,0.013999367,0.202338947,-0.028667248
1.071292956,0.016834037,0.512435211,0.091804036
1.106582505,-0.004481875,-0.143443358,0.223219462
1.054187264,0.002918089,0.203187033,-0.195048213
1.032335465,-0.005421266,-0.099291554,-0.247186191
1.035092993,-0.024054349,-0.303155689,0.027348758
1.050846739,-0.012271879,-0.190728425,0.142747103
1.044431707,0.028871927,0.271190033,-0.35181357
1.048006946,-0.02558925,-0.235795713,0.106758507
1.064374436,-0.001019666,0.297634927,0.473753445
1.045069582,-0.013202212,-0.30414539,0.339069139
1.001985372,-0.027948928,-0.305866594,-0.207723502
1.013191074,0.003510168,0.012614686,-0.105366731
1.005549313,0.01590657,0.319060923,-0.781394637
1.070495935,0.018008268,0.350061349,-0.062897739
1.06123364,0.006146866,0.200496358,0.065041845
1.085064941,0.000356214,-0.03785377,0.146907834
1.053017776,-0.00850008,-0.020163356,-0.25733651
1.052852144,-0.02720476,-0.385167037,0.068992901
1.068760441,0.000984586,0.089424719,0.04833508
1.064727839,-0.022713803,-0.218793863,0.161892054
1.058258901,0.009649907,-0.027549172,-0.091416759
1.037024104,0.018265373,0.062357362,-0.152304035
1.061986987,0.005352559,0.474314762,0.278088708
1.050408629,-0.016844642,-0.729875419,0.681600488
1.013183656,-0.004047324,-0.16288618,-0.121238014
1.008737555,0.033737338,1.125439079,-0.630235443
1.004117322,0.01188607,-0.351043513,-0.518560882
1.075096362,-0.011537068,-0.058161366,0.203795706
1.058687245,0.004027413,-0.132029397,0.007220994
1.078687522,0.005678627,0.010704927,0.122484285
1.060031938,0.000715188,0.268022648,-0.11271415
1.052676443,-0.021458536,-0.426797078,0.052912454
1.057898884,0.005387934,0.186320422,-0.141582558
1.06117617,-0.027139189,-0.13591513,0.024642011
1.06496108,-0.008454256,0.090953299,-0.048398769
1.034443488,-0.011517818,-0.121907491,-0.130059879
1.077868002,-0.012164196,-0.198221679,1.012554585
1.035816818,0.01257611,0.390088539,-0.655373765
1.018455749,0.013045655,0.043246663,-0.080218536
1.00872604,0.005133149,-0.064537489,-0.744934571
1.029215788,0.000363291,0.150451489,0.421063882
1.056096438,-0.039502346,-0.731037867,0.16109512
1.050646296,-0.004694382,0.261089965,0.022244815
1.08939022,-0.016268227,-0.075201295,0.240044908
1.034605207,-0.028663371,-0.97183901,-0.045085135
1.041033338,0.012989043,0.725991003,-0.297832418
1.061663177,-0.042231567,-0.225182816,0.248780564
1.062766172,0.013993643,0.244609071,0.007096376
1.040956511,0.020824348,0.308368582,-0.250025915
1.007002395,0.0433023,0.207139459,-0.288031369
1.058164963,0.019953174,0.913248246,-0.07748815
1.051327143,-0.020621548,-0.997911869,0.71063473
0.997038492,0.01300093,0.022978077,-0.432527361
1.021355526,0.020102711,1.191286383,-0.679205817
1.032333136,-0.013571778,-0.832820254,0.361010999
1.086540915,-0.019213976,0.005930296,0.404289847
1.060010799,-0.021238344,-0.680821831,-0.007612402
1.090027442,0.000496632,0.142557489,0.187294205
1.051456443,0.010300814,0.039857609,-0.010434262
1.042363785,0.042366294,0.522922871,-0.508779135
1.080130939,-0.011019315,-0.158859419,0.252686738
1.034656852,-0.025025375,-0.224704554,-0.135626195
1.056317544,0.002322771,0.214129004,-0.240720037
1.033667044,-0.001205778,-0.099494862,-0.087477098
1.065621842,-0.006422931,0.107365408,0.49806684
1.050059007,-0.001166681,0.189637857,0.128236786
1.024609594,0.002439566,-0.034968088,-0.166620216
1.027490947,0.005828019,0.874970594,0.27337225
1.002698595,-0.016435902,-0.969027635,-0.942384015
1.087965718,-0.009602715,0.179795264,0.630096145
1.052560975,-0.027361333,-0.817050068,-0.119704799
1.089628817,0.024137415,0.335156679,0.237926272
1.044649274,0.003300658,0.602937439,-0.663475401
1.064108797,-0.031563394,-0.542164902,0.52615288
1.0549988,0.017980393,0.291762507,-0.343315718
1.046426729,-0.002466992,-0.023161314,-0.202163724
1.052761724,-0.016000023,-0.233601794,-0.106934723
1.047846124,0.008930843,0.081655703,-0.040973513
1.063241022,-0.039156852,-0.459210855,0.592000945
1.046276621,-0.015634731,0.112512258,0.026916939
1.017659457,0.01537297,0.227805069,-0.255007511
1.019764598,-0.004829268,-0.358466322,-0.287049898
1.021782701,0.003852241,0.484182265,-0.343273792
1.07239283,-0.007562997,-0.020650299,0.144365766
1.077377799,0.007969999,0.332767197,0.305421977
1.093042766,-0.006035545,-0.093628552,0.097859642
1.05490416,-0.008522928,-0.090598468,-0.138815129
1.042236211,-0.0137322,-0.027159891,-0.237700049
1.058679338,-0.037470907,-0.248373591,0.136290202
1.042370244,-0.005522703,-0.168126591,-0.084559803
1.066284936,0.021068922,0.382821177,-0.033442794
1.015736583,0.017285979,-0.040240812,-0.272984921
1.066336151,0.0058283,0.682315918,-0.003429731
1.067243656,-0.023981124,-0.363749138,0.868450132
1.007035219,-0.031988182,-0.297385264,-0.461915634
1.045753971,-0.011292182,0.639099665,0.917177935
1.0097904,-0.017147389,-0.590647628,-1.21729955
1.061295753,-0.02033243,-0.085185404,-0.001068557
1.050538619,-0.026059626,-0.531316519,-0.418379782
1.102898136,-0.022613558,0.022666678,0.327868828
1.052818251,0.016656052,0.943364802,-0.337625078
1.051986271,-0.013221346,-0.336705328,0.067760023
1.06187869,-0.018765793,0.000961371,0.057064154
1.064377907,-0.0092548,0.087325117,0.008962371
1.052300668,-0.013398602,-0.017362252,-0.060186291
1.038502428,-0.009513851,-0.113753303,-0.041138636
1.059538852,0.015895151,0.298344068,0.332703511
1.038885746,0.006880581,0.032642765,-0.062074952
0.996867181,-0.00382169,-0.022367836,-0.344361861
1.013955505,-0.025578686,-1.588094732,-0.276162133
1.035562989,0.013482207,1.044577473,0.131054777
1.091018783,0.012063938,0.500679419,0.38950046
1.061452992,0.005319555,-0.13591269,-0.027877606
1.091625627,0.018231674,0.084933158,0.187532289
1.059034924,0.026220147,0.740716235,-0.461775261
1.065562745,-0.00175871,-0.358707902,0.228062203
1.065206312,0.010491887,-0.00056433,-0.136441068
1.045650626,-0.008009183,-0.142031244,-0.111396626
1.044385696,-0.007781858,-0.304546485,-0.273950225
1.061468131,-0.010387987,-0.10594175,0.113962443
1.06629072,-0.018653716,0.364785475,0.433987804
1.045694767,-0.038324411,-1.047383577,0.388533088
1.009434047,0.008558572,0.18646942,-0.342312078
1.024980409,0.00449909,0.215937727,0.049706687
1.015797856,0.011119731,0.447574769,-0.730689084
1.078645258,-0.000635811,-0.063525305,0.291121382
1.063179565,-0.008836203,-0.159833556,-0.110347241
1.095148531,-0.002197328,0.043882189,0.198901084
1.062672131,-0.004464345,0.123282667,-0.020271557
1.050653393,-0.005594883,-0.26902911,-0.13688003
1.069428248,0.028943711,0.331248175,-0.086610464
1.077436714,0.030389838,0.32263963,-0.106487053
1.044782623,-0.016425671,-0.443383454,-0.084477722
1.042835917,-0.005524097,-0.007752091,-0.079038725
1.058157138,0.022598652,0.746889601,0.319537386
1.038736976,-0.00966077,-0.895826567,0.328364816
1.019520932,0.017926578,0.156542098,-0.128220342
1.012613298,0.013220628,0.335117473,-0.278611028
1.004290004,0.013338318,0.06209121,-0.620784417
1.068639023,-0.01897001,-0.159836093,0.288273873
1.072995379,-0.012705495,0.145606676,-0.00153352
1.103483173,-0.016596918,-0.026157022,0.191040213
1.074405802,-0.037248556,-0.497188054,0.278558653
1.058291602,-0.025945932,-0.012586326,-0.108855159
1.043433559,-0.003394111,0.100954909,-0.254934742
1.056495763,0.011925205,0.197139271,-0.184112689
1.052617671,-0.025227172,-0.245167536,0.090663568
1.035703676,0.00229858,0.127434823,-0.255142782
1.058255839,-0.015351495,-0.0627171,0.622775055
1.034886347,-0.004315677,0.292643014,-0.061887829
1.000200302,-0.022907684,-0.230873826,-0.161141063
1.005261801,-0.005259892,-0.035409954,-0.371921319
1.007659742,-0.002677734,0.178596054,-0.392926851
1.083965616,-0.032439811,-0.310627795,0.636348723
1.055822884,7.51E-05,0.000188489,0.136800705
1.071482166,0.028783649,0.184350938,0.097898416
1.046902806,-0.015536457,-0.619824804,-0.187208794
1.053901497,0.007040731,0.342538776,-0.078310955
1.060784799,-0.006758697,0.019560946,-0.095211571
1.047110419,-0.011459155,-0.016077239,-0.157757788
1.054066575,-0.00537753,0.038684244,-0.231470959
1.05093531,0.030349397,0.249212746,-0.10649128
1.068647461,-0.009713349,-0.371592293,0.481846568
1.055082487,0.018124383,0.986899226,0.009934804
1.011000472,-0.017362652,-0.342664709,-0.141160803
1.009411788,0.004980152,0.037581577,-1.052787648
1.034583596,-0.008734342,-0.259401135,0.670157402
1.050887065,-0.028190522,-0.181755784,-0.084928422
1.055359465,0.008819656,-0.115191837,0.014736815
1.088900927,0.00245409,-0.041527921,0.207474379
1.045282187,0.026443609,0.183004688,-0.445056654
1.061432656,0.025573333,0.3050076,0.198234862
1.040131683,-0.016358838,-0.212393894,-0.076999593
1.044818867,-0.057659446,-0.255651621,0.183269
1.047786084,-0.00056557,0.281165134,-0.194198034
1.035512858,0.024739177,0.029504982,-0.087841203
1.069606703,0.048643168,1.431631014,0.275077491
1.040965126,-0.009504667,-1.256798616,0.187867886
1.010377455,-0.001199623,-0.110753049,-0.251797893
1.02935432,0.013908325,0.66870276,-0.111164009
1.023153033,-0.000809905,-0.619200701,-0.189347067
1.067221204,-0.004516195,-0.149527548,0.241548873
1.071304024,0.011340221,0.385179578,0.095760076
1.092466872,-0.015423222,-0.177798666,0.133629525
1.058630901,-0.010120688,-0.153070762,0.001600956
1.035727213,-0.00943965,-0.286532316,-0.259191707
1.054268759,0.025266753,0.316280099,-0.101669223
1.071992682,0.025089972,0.282959392,-0.022767267
1.035947734,-0.002738062,-0.234643554,-0.208732349
1.033021279,-0.007480395,-0.044093027,-0.085434726
1.053962954,0.03038955,0.925246578,0.114315261
1.037869775,-0.009412292,-0.796988438,0.270985618
1.011336195,-0.006551035,-0.09128422,-0.163143201
1.016817182,0.005792693,0.473293683,-0.369912697
1.020965376,0.000629073,-0.173695277,-0.060698125
1.079456126,-0.011431869,0.064096577,0.327817633
1.055881318,-0.0355497,-0.389794636,-0.147379793
1.096761021,-0.036052444,-0.003305147,0.254529727
1.054850625,-0.018152234,-0.07106539,-0.155908708
1.06407117,-0.010887158,0.070586518,0.101502896
1.062520276,0.000277198,0.072561908,-0.130290377
1.05988005,0.004308075,0.122345093,-0.121026158
1.045321881,-0.018725173,-0.325390488,-0.090672383
1.033572204,0.01516524,0.151198661,-0.184802623
1.078372354,-0.026355735,-0.269142319,1.104982709
1.035444846,-0.000538119,0.104146814,-0.386820516
0.999108583,0.02337067,0.079712439,-0.250905576
1.002789146,0.021476824,0.584142098,-0.856255478
1.018202406,0.001491105,-0.335411922,0.119508163
1.077762986,0.012656892,0.622434351,0.015460666
1.056308256,-0.00724894,-0.261324411,-0.04172347
1.096177021,-0.003222951,0.026464282,0.248155593
1.052308488,0.001272678,0.206458883,-0.148977118
1.047330055,-0.000564756,0.097224279,-0.074494282
1.042044652,-0.027084778,-0.390772176,-0.029643561
1.053715364,-0.015716341,-0.205988501,-0.050100188
1.071359671,-0.008044912,-0.007465798,0.126948692
1.033369463,-0.025908785,-0.207034566,-0.083965889
1.063135868,-0.007524847,0.381851847,0.430747498
1.041128567,-0.013200608,-0.231096013,0.050476867
1.005964331,-0.00868904,-0.240721667,-0.182809124
1.018138977,0.029916283,1.985835543,-0.770423696
1.020839136,-0.03415578,-1.859997554,0.375664694
1.07771315,-0.004125812,0.317843167,0.172021324
1.054901649,0.018832644,0.544346838,-0.122445462
1.090130351,-0.033581683,-0.342025824,0.226983619
1.054279457,-0.006940246,-0.44180198,-0.034014523
1.047899271,0.006562708,0.04896213,-0.169134652
1.062041832,0.017217944,0.148560168,-0.07072309
1.052114542,0.00102226,0.027395124,-0.192962504
1.060784936,-0.027434566,-0.29291427,0.150709279
1.040909338,-0.006947907,0.009260134,-0.115218877
1.065694195,-0.003672185,-0.261364268,0.727684379
1.036495803,0.027280948,0.975830275,-0.633657057
1.00230691,-0.016361295,-0.465794404,-0.208259137
1.029216074,0.013986773,0.865182224,-0.248399878
1.03305384,-0.017915031,-1.217767424,0.39829827
1.070277504,0.016177181,0.384684436,-0.01672962
1.054235668,0.022486886,0.725810658,-0.158363928
1.091423393,-0.013175388,-0.232897748,0.234567991
1.050012542,-0.022032054,-0.888060786,0.074985007
1.03962876,0.009504197,0.198334562,-0.341558212
1.067722334,0.022533722,0.144726013,0.080007054
1.056038812,-0.003672166,-0.093723047,0.027516069
1.048411561,0.00435219,-0.129440251,-0.110560681
1.035582262,0.001629919,0.035138503,-0.108365062
1.06993872,0.013619833,0.23706338,0.352270967
1.051001428,0.009462525,-0.241994334,0.130373421
1.008588393,0.021143553,-0.09523537,-0.267723678
1.019269808,0.037427286,1.213570775,-0.954116244
1.040734262,0.006773107,-0.589998444,0.73777783
1.062745584,-0.004320518,-0.358052206,0.107112448
1.060181445,-0.024603633,-0.346714589,0.213163941
1.072403701,-0.019639215,0.032042207,0.074488807
1.040953225,-0.025886334,-0.309970651,-0.287624471
1.04104394,-0.020608616,-0.066111281,0.023638986
1.043034261,0.005037013,0.129538339,-0.145911345
1.053126812,0.033244589,0.124463009,-0.130799618
1.059089329,0.024981559,0.248008566,-0.029994534
1.030831821,0.013861063,0.054359924,-0.143227424
1.060255224,-0.003390567,-0.278617569,0.376309696
1.049507673,0.023882511,1.190201466,-0.034398686
1.01539977,-0.01766162,-0.297925899,-0.012150469
0.997144778,-0.001078104,0.202213712,-1.587296699
1.03268299,-0.023937337,-0.752952359,0.947442285
1.079608416,-0.007675048,0.408354294,0.337061675
1.074643408,-0.011551181,0.06641913,0.525875765
1.08189449,-0.004610337,0.045811598,0.044694359
1.045436432,-0.02791461,-0.721006319,-0.240342975
1.049852623,0.009017634,0.466043338,-0.120473996
1.051240108,0.003323246,-0.031959675,-0.127893405
1.051484195,0.033505785,0.351158494,-0.345133184
1.038004445,-0.048740455,-0.74842771,0.166922638
1.029662223,-2.74E-05,0.180539125,-0.166795284
1.0452619,-0.027741744,-0.785219113,0.173296765
1.0535296,0.010649196,1.087936587,0.380087617
1.013138294,0.004280413,0.009691883,-0.242382627
1.011713397,-0.01217248,-0.75849103,-0.415939086
1.021597292,0.000293534,0.425291434,-0.026687178
1.057921717,-0.018949073,-0.357460419,0.07637004
1.055271209,0.006283527,0.263125784,-0.120976289
1.096631579,-0.016325708,-0.148522096,0.25917033
1.053263411,0.004475715,0.160631601,-0.269584796
1.060962037,-0.001918887,0.007018047,0.222538864
1.037293602,-0.00230975,-0.014854529,-0.229964759
1.051951201,-0.02451697,-0.162270365,0.083264663
1.063036316,0.017785561,0.536626458,-0.129738952
1.02699879,-0.014990963,-0.226134233,-0.094742795
1.04674198,-0.003796633,-0.325483493,-0.12423658
1.066553953,0.016300847,0.866754561,0.916686924
1.009332537,-0.004351684,-0.447229724,-0.238284817
1.021981088,0.043991986,2.233345377,-0.67527982
1.01249713,-0.022187142,-2.008066712,-0.08519258
1.090277018,-0.010318245,0.043799097,0.621365216
1.075992558,0.000219856,-0.098839855,0.317687058
1.099489567,-0.024823829,-0.168178533,0.148769179
1.045904068,0.003322831,-0.065344014,-0.525850766
1.05433438,0.011353889,0.102707672,0.010705674
1.064800704,0.011992143,0.077678108,-0.112788324
