Sample,From,To,Resistance,Reactance
835,3,4,0.0681354241681737,0.169542208911258
835,4,5,0.0133642048296848,0.04243437275245
835,4,7,0,0.209961499933456
835,4,9,0,0.553677144288559
835,5,6,0,0.251834046876499
835,6,11,0.0932511204337409,0.198705011065074
835,6,12,0.121255744803874,0.257874252966734
835,6,13,0.0659374700681937,0.1306264338417
835,7,8,0,0.17485344641995
835,7,9,0,0.110614934189876
835,9,10,0.0318297387351641,0.084550854129489
835,9,14,0.127716978719122,0.272390335069642
835,10,11,0.0820189371761044,0.191792007073816
835,12,13,0.218141666546359,0.203374713515822
835,13,14,0.171548181360887,0.349352528959462
836,1,2,0.0191413777431462,0.0595298239789061
836,1,5,0.0538461600273551,0.22220558117955
836,2,3,0.0473958310423651,0.198707866600254
836,2,4,0.0583493020818018,0.176411201947833
836,2,5,0.0564298849695716,0.175227607342083
836,3,4,0.0663763573007177,0.169355100917367
836,4,5,0.0134803365999001,0.0422091954253044
836,4,7,0,0.211006030617108
836,4,9,0,0.556948713626511
836,5,6,0,0.252423359836563
836,6,11,0.0956013999997761,0.197247201491325
836,6,12,0.123147955992679,0.255914431446892
836,6,13,0.0670953882238635,0.132211659208682
836,7,8,0,0.175033824939024
836,7,9,0,0.110478300502484
836,9,10,0.0317523064446096,0.0843111798710601
836,9,14,0.125218364849754,0.269896067802852
836,10,11,0.0836363713427117,0.192963949713655
836,12,13,0.22025019560189,0.198709833259411
836,13,14,0.17096507466066,0.349266245483742
837,1,2,0.0189585699157142,0.0590385522937726
837,1,5,0.0545362343547397,0.220853185513116
837,2,3,0.0464305790599108,0.197617078274512
837,2,4,0.0585310879355744,0.174884496720044
837,2,5,0.0567017629771489,0.175362743814672
837,3,4,0.0668100433463259,0.170636532984417
837,4,5,0.0133846578530384,0.0423495559033146
837,4,7,0,0.209194203268371
837,4,9,0,0.561462640090159
837,5,6,0,0.251723007361389
837,6,11,0.0952309225734094,0.200887692905913
837,6,12,0.124449318053948,0.2560225629604
837,6,13,0.0675001604371157,0.132822142258107
837,7,8,0,0.176501297738599
837,7,9,0,0.108421799825341
837,9,10,0.0321727831904321,0.0854577924545569
837,9,14,0.126245371054307,0.265743247941829
837,10,11,0.0827220369433044,0.191406020329806
837,12,13,0.221000651671185,0.202453318082162
837,13,14,0.169984756743604,0.34577816057692
838,1,2,0.0193056095430948,0.0585856652100292
838,1,5,0.0536257146216555,0.225535410364485
838,2,3,0.0472542948660852,0.198013272641908
838,2,4,0.0581438957108849,0.175159888413011
838,2,5,0.0569563295593713,0.174926137154065
838,3,4,0.0675250813070706,0.170932942508507
838,4,5,0.0133835017425941,0.0420190507565085
838,4,7,0,0.209356655954127
838,4,9,0,0.567590574658514
838,5,6,0,0.253402496161725
838,6,11,0.0959609123641809,0.199935256942528
838,6,12,0.121043253681869,0.252145977142437
838,6,13,0.0655177190185135,0.128366423300633
838,7,8,0,0.174234011862114
838,7,9,0,0.108280821383797
838,9,10,0.0318689574565074,0.0840813566611188
838,9,14,0.127495413070162,0.266721123738038
838,10,11,0.0816502797684643,0.193496669524367
838,12,13,0.218669220899469,0.204314229311611
838,13,14,0.171401840091219,0.345214923022066
839,1,2,0.0195806132697687,0.0597345620634454
839,1,5,0.0533629508332404,0.221270672006157
839,2,3,0.0464041729072989,0.197403947623724
839,2,4,0.0591304255583218,0.174219423036649
839,2,5,0.0575784957163973,0.17289159665748
839,3,4,0.0660289316866266,0.172672240539364
839,4,5,0.0133604046156983,0.0422134917673841
839,4,7,0,0.209614315631671
839,4,9,0,0.551949549621632
839,5,6,0,0.249736347068593
839,6,11,0.0959693528353588,0.200720273712878
839,6,12,0.121273917937672,0.250783211147553
839,6,13,0.0657965358671752,0.131161173114752
839,7,8,0,0.179715636208145
839,7,9,0,0.111031398912241
839,9,10,0.0315637942006217,0.084554935900659
839,9,14,0.12595630250864,0.270846844402816
839,10,11,0.0826614893868774,0.193302591809026
839,12,13,0.220440522922744,0.199694926660224
839,13,14,0.169024457728712,0.347559586907481
840,1,2,0.0193726886206843,0.0594961196555082
840,1,5,0.0539432373733291,0.224089384689371
840,2,3,0.046223302270938,0.200894957252529
840,2,4,0.0580769899266012,0.176043223188228
840,2,5,0.0579383617738712,0.174008749837184
840,3,4,0.0669646087511996,0.173424703816702
840,4,5,0.0131806768815076,0.0416620689208821
840,4,7,0,0.210905988699351
840,4,9,0,0.562795600189682
840,5,6,0,0.251084309461899
840,6,11,0.0959499428217582,0.199037345891507
840,6,12,0.124536451739359,0.256599407729671
840,6,13,0.0669743873457646,0.132627110519584
840,7,8,0,0.176456648211027
840,7,9,0,0.108448372168145
840,9,10,0.0318422386364334,0.0838520705008273
840,9,14,0.128743928994258,0.270454059084919
840,10,11,0.0845978822450948,0.191788910982316
840,12,13,0.220878188591331,0.203952541205345
840,13,14,0.172402938505818,0.352906476695565
841,1,2,0.0192638335387511,0.05822036428074
841,1,5,0.0541869703541789,0.226877799494519
841,2,3,0.0471573264092502,0.196826829729862
841,2,4,0.0575699101829681,0.176037926690985
841,2,5,0.057185021762961,0.174323852576737
841,3,4,0.0672620797586932,0.17292931766741
841,4,5,0.0133833361739607,0.0418429133936066
841,4,7,0,0.209404838040378
841,4,9,0,0.560866200515258
841,5,6,0,0.249369457322827
841,6,11,0.094256412354087,0.202269519636832
841,6,12,0.124488551289018,0.260517431393613
841,6,13,0.0651994301630309,0.131223578892839
841,7,8,0,0.179319476202715
841,7,9,0,0.109599743392055
841,9,10,0.0322203345531361,0.0855362307127537
841,9,14,0.126157276047594,0.269627608751053
841,10,11,0.0837080468506069,0.19339453695251
841,12,13,0.217641382278567,0.198428300616769
841,13,14,0.167304069163513,0.347741891293497
842,1,2,0.0191931143189232,0.0591199810587905
842,1,5,0.0540870554104095,0.227353379221307
842,2,3,0.0470464772583474,0.197577682410772
842,2,4,0.0585264920045934,0.175922019352588
842,2,5,0.0560228196537075,0.1734364048183
842,3,4,0.0674646863423143,0.169033741625671
842,4,5,0.0135133597513749,0.0418838740661115
842,4,7,0,0.206526126002816
842,4,9,0,0.554418321961146
842,5,6,0,0.255276018865832
842,6,11,0.0947507376665966,0.202304962759032
842,6,12,0.123991985617725,0.257081847593236
842,6,13,0.0661696872681675,0.129692935149262
842,7,8,0,0.174453344607715
842,7,9,0,0.111280355615398
842,9,10,0.0316172228905218,0.0844695567011715
842,9,14,0.128200583890002,0.268224054756684
842,10,11,0.0826725022913783,0.193761717986811
842,12,13,0.222436702280592,0.205324549373042
842,13,14,0.17320710216952,0.347877769239762
843,1,2,0.0194589283289296,0.0590619758910565
843,1,5,0.0547301128131101,0.221860439050217
843,2,3,0.0475545310015609,0.196918997512238
843,2,4,0.0581377075417745,0.175477990897636
843,2,5,0.0566076281660549,0.173996933254585
843,3,4,0.0678125300869416,0.170208422227398
843,4,5,0.0133272223434447,0.0421224544742384
843,4,7,0,0.207807098247661
843,4,9,0,0.558799613173585
843,5,6,0,0.252951118535459
843,6,11,0.0948088840398908,0.195039121486934
843,6,12,0.124904596630846,0.257397790151747
843,6,13,0.066814821817882,0.131426196799126
843,7,8,0,0.173182356140189
843,7,9,0,0.109924524912597
843,9,10,0.032122843849896,0.0840169405585583
843,9,14,0.125392211636595,0.268912160510744
843,10,11,0.0817762038892252,0.191475008972996
843,12,13,0.219564635671004,0.202681686959898
843,13,14,0.168874459154357,0.353445876490895
844,1,2,0.0193943314543131,0.059662111872165
844,1,5,0.0541012197355123,0.221297792845329
844,2,3,0.0472975609597039,0.194205606421955
844,2,4,0.0576110183935716,0.175995855163431
844,2,5,0.0577212440972451,0.173405582552249
844,3,4,0.0677409929497276,0.169566925843191
844,4,5,0.0135231047425708,0.0421417487029927
844,4,7,0,0.208208998282277
844,4,9,0,0.545944810512951
844,5,6,0,0.250037640043641
844,6,11,0.0938410122694262,0.202718684945026
844,6,12,0.122055820331862,0.258638582456365
844,6,13,0.0657721949254778,0.129502230920841
844,7,8,0,0.175069659129016
844,7,9,0,0.110312086897172
844,9,10,0.0312367794737068,0.0843616439284524
844,9,14,0.126165550007946,0.269959143417573
844,10,11,0.0819750963902311,0.190980575700559
844,12,13,0.223226071609214,0.201821991415572
844,13,14,0.172031409089778,0.350863592199844
845,1,2,0.0192565228119532,0.0588403060542401
845,1,5,0.0535591794756761,0.217141110906991
845,2,3,0.047321952340112,0.197650884935084
845,2,4,0.0578718714863175,0.178655184634002
845,2,5,0.0567869453394783,0.173368142779265
845,3,4,0.0671679489806662,0.170771810990037
845,4,5,0.0135163281749105,0.0421569708503219
845,4,7,0,0.210012167223372
845,4,9,0,0.552883833156269
845,5,6,0,0.254103905477156
845,6,11,0.0944275242502498,0.203041020794269
845,6,12,0.122426164400422,0.254310411107204
845,6,13,0.06552574180891,0.130572354101352
845,7,8,0,0.176626231164002
845,7,9,0,0.109609023917786
845,9,10,0.031648660656376,0.0851150839249581
845,9,14,0.128124056532738,0.268111780288617
845,10,11,0.0810911662624226,0.195028937093249
845,12,13,0.21751730032491,0.198277842461334
845,13,14,0.169842667777141,0.347851181814162
846,1,2,0.0194009891135201,0.0590089140464527
846,1,5,0.0542233934679074,0.224841891989965
846,2,3,0.0472466614765403,0.199205446138208
846,2,4,0.0579628925255702,0.174388022518872
846,2,5,0.0568907848022241,0.176809193977784
846,3,4,0.06686108593782,0.169295639319665
846,4,5,0.0133831845353485,0.0419768980028927
846,4,7,0,0.210255725424201
846,4,9,0,0.549367274630147
846,5,6,0,0.24975104464884
846,6,11,0.0948416432781692,0.197392969651164
846,6,12,0.121222454177464,0.25442253991719
846,6,13,0.0667708514380651,0.129759270837944
846,7,8,0,0.174263773778815
846,7,9,0,0.109201697418286
846,9,10,0.0318837391957313,0.0848928022105929
846,9,14,0.12746547818862,0.269666760805434
846,10,11,0.0823902881711755,0.192743288354824
846,12,13,0.223076595298053,0.201102637557777
846,13,14,0.168424113619108,0.344289914218752
847,1,2,0.0195404194548129,0.0599034911885135
847,1,5,0.0532450320380444,0.223833604363396
847,2,3,0.0470539261867591,0.198786872262358
847,2,4,0.0590940180726396,0.178379045918394
847,2,5,0.0573039587619108,0.173454986201889
847,3,4,0.0657379627241034,0.174497489040187
847,4,5,0.0132499642898937,0.0416762564279358
847,4,7,0,0.209458874542565
847,4,9,0,0.555382332260172
847,5,6,0,0.253110214038914
847,6,11,0.0952213343680526,0.203638830261252
847,6,12,0.128093133537269,0.255590215409289
847,6,13,0.0666422723339063,0.130740053832358
847,7,8,0,0.17609407213027
847,7,9,0,0.110461269923296
847,9,10,0.0323512530231732,0.0846091758043986
847,9,14,0.127593297624864,0.272830041042763
847,10,11,0.0823202362571867,0.19093247373862
847,12,13,0.218721034584482,0.204386565685244
847,13,14,0.171701878677589,0.348042150901112
848,1,2,0.0191263575302996,0.0587140522783648
848,1,5,0.0537767116419357,0.22673149059081
848,2,3,0.0479827587440296,0.195949120967915
848,2,4,0.0573302823173562,0.172826018983674
848,2,5,0.0564930709774823,0.176610028770014
848,3,4,0.0668353623531152,0.170225264919471
848,4,5,0.0134354972369832,0.0421498094715386
848,4,7,0,0.213505853572202
848,4,9,0,0.558048300027305
848,5,6,0,0.254630820066665
848,6,11,0.0960293819150509,0.197909956967159
848,6,12,0.121740661466312,0.25594322401967
848,6,13,0.0668055007702514,0.131492424152032
848,7,8,0,0.175473647409641
848,7,9,0,0.109304233154349
848,9,10,0.0317621294224145,0.0832191648417652
848,9,14,0.128307739061581,0.265162369396168
848,10,11,0.0799204029525495,0.193464459699767
848,12,13,0.220652522649085,0.19874211222604
848,13,14,0.16997076570677,0.350142340716439
849,1,2,0.0191018037576433,0.0593590152494395
849,1,5,0.0541464436286307,0.220325003534272
849,2,3,0.0461227691515232,0.196052219456876
849,2,4,0.0584405056569069,0.177875581414995
849,2,5,0.0565453438746189,0.175469051193426
849,3,4,0.0680663218528522,0.174067430668655
849,4,5,0.0136104021147708,0.0421037921604355
849,4,7,0,0.209420094165689
849,4,9,0,0.554241564570565
849,5,6,0,0.253832849040703
849,6,11,0.0950524787229373,0.199133603882394
849,6,12,0.121397998474616,0.255885309567313
849,6,13,0.066170979938575,0.128894117089532
849,7,8,0,0.176719277249134
849,7,9,0,0.109637574735463
849,9,10,0.0316562154124356,0.0842308542234276
849,9,14,0.128770423187937,0.267473718984787
849,10,11,0.0821420566614547,0.194764544347602
849,12,13,0.221881810692654,0.199145915110143
849,13,14,0.170005339366095,0.340505266518787
850,1,2,0.0194875771944829,0.0584748182153442
850,1,5,0.0539926735423091,0.224853655644219
850,2,3,0.0464995477135802,0.199955399677808
850,2,4,0.0578746814155706,0.175539668384076
850,2,5,0.0564192659405792,0.172332212869401
850,3,4,0.0659359932493542,0.171326397723547
850,4,5,0.013512241137364,0.0418099403136182
850,4,7,0,0.213031112768766
850,4,9,0,0.563838663042152
850,5,6,0,0.250675904844045
850,6,11,0.0939480164680608,0.197976343538202
850,6,12,0.123053234855541,0.25353453633321
850,6,13,0.0662720686303981,0.131932285927454
850,7,8,0,0.178883264191316
850,7,9,0,0.113430869516309
850,9,10,0.032502116399986,0.0842874437689525
850,9,14,0.12673683721955,0.267899733076481
850,10,11,0.0805282375545044,0.191677174583251
850,12,13,0.217103917592603,0.1986222385603
850,13,14,0.170612289866783,0.339485469385222
851,1,2,0.0191271586602052,0.0597549070312359
851,1,5,0.0544890631392187,0.227001355395515
851,2,3,0.0468008452662881,0.195846352779492
851,2,4,0.0583252812669716,0.17570571146899
851,2,5,0.0569385435134503,0.173392000256038
851,3,4,0.0670253115388293,0.171783895226596
851,4,5,0.0134154191795544,0.0416237604678281
851,4,7,0,0.211029687191817
851,4,9,0,0.563351799401924
851,5,6,0,0.247442076250003
851,6,11,0.0955283800045905,0.195545048194178
851,6,12,0.119853842094295,0.254488724355418
851,6,13,0.0661293210870435,0.129926147809112
851,7,8,0,0.177165524375288
851,7,9,0,0.109803732934695
851,9,10,0.0320464241337165,0.082996957532306
851,9,14,0.127752872767126,0.272256151032555
851,10,11,0.0826649350667287,0.195648357189598
851,12,13,0.220829455869699,0.202449622086299
851,13,14,0.170961291555206,0.347929215534382
852,1,2,0.0193158416370539,0.0599131232356903
852,1,5,0.0532280189526358,0.226863202061245
852,2,3,0.0469715650054642,0.197699706054044
852,2,4,0.058671559953248,0.177488811390625
852,2,5,0.0565463181310581,0.173203993406817
852,3,4,0.066122184093289,0.170900552353828
852,4,5,0.0136374193576405,0.0412920512907457
852,4,7,0,0.208802861726281
852,4,9,0,0.564388443288654
852,5,6,0,0.247969149195259
852,6,11,0.0949094804206453,0.200944612877976
852,6,12,0.123158117808552,0.259753645232891
852,6,13,0.0666990499710532,0.130813586104688
852,7,8,0,0.176252223356079
852,7,9,0,0.109599979932776
852,9,10,0.0319557487263757,0.0837341551776244
852,9,14,0.127301467070423,0.266972424292785
852,10,11,0.0824551296948271,0.192409476245758
852,12,13,0.217199589960082,0.197461461813311
852,13,14,0.17234226535054,0.347448382757747
853,1,2,0.0196429893265133,0.0591972530397483
853,1,5,0.0533530107454992,0.22043439608617
853,2,3,0.0463610131145428,0.196491211885266
853,2,4,0.0585533173417712,0.179907322148007
853,2,5,0.0572052647172355,0.17515852589466
853,3,4,0.0670029635746798,0.172231860155264
853,4,5,0.013533250692424,0.0417828102711093
853,4,7,0,0.211904762605334
853,4,9,0,0.548671716253087
853,5,6,0,0.252265201314043
853,6,11,0.0951558931426848,0.198329009432179
853,6,12,0.124311876252038,0.255516962361275
853,6,13,0.0663261334444858,0.132239910658753
853,7,8,0,0.174468346480199
853,7,9,0,0.107799257983407
853,9,10,0.0314030707346747,0.0839019264189665
853,9,14,0.125196495892579,0.269055969174308
853,10,11,0.0816665548227202,0.196203342816052
853,12,13,0.222254915088712,0.202335635642749
853,13,14,0.171217973801231,0.349356118993241
854,1,2,0.0194593119964833,0.0574830255553446
854,1,5,0.0536319696753196,0.220518413342606
854,2,3,0.046478870823609,0.195190152324078
854,2,4,0.0583192749599528,0.174993204246558
854,2,5,0.0571151892205499,0.17335199241602
854,3,4,0.0670993337078099,0.170262779925326
854,4,5,0.0133785288716991,0.041667675296872
854,4,7,0,0.212166665469008
854,4,9,0,0.55215306390946
854,5,6,0,0.251782164313324
854,6,11,0.0949238368724614,0.20096609712099
854,6,12,0.123060924618815,0.256896912595736
854,6,13,0.0653757678843848,0.131427361009045
854,7,8,0,0.176365367710433
854,7,9,0,0.110201250106867
854,9,10,0.0317354560562395,0.0849846136339815
854,9,14,0.127485440764783,0.269568960338165
854,10,11,0.0814258517024023,0.192982439823097
854,12,13,0.221194568578491,0.198252094374632
854,13,14,0.168587875513796,0.352014556296079
855,1,2,0.0189788357490676,0.0593487351045862
855,1,5,0.0533454260215899,0.222230347471761
855,2,3,0.0470515501308802,0.19852365586768
855,2,4,0.0582710515988227,0.175545510674347
855,2,5,0.0568089658649856,0.174392394271127
855,3,4,0.0657395210198864,0.17343633504122
855,4,5,0.0134789254732846,0.0418339247162422
855,4,7,0,0.209123921328506
855,4,9,0,0.554492728101075
855,5,6,0,0.248770963086936
855,6,11,0.0934743239024003,0.19738934774403
855,6,12,0.121640918783815,0.260881184121935
855,6,13,0.0661823575704788,0.127156714592276
855,7,8,0,0.176942632440617
855,7,9,0,0.109773514961693
855,9,10,0.0317542630209388,0.0843942618368896
855,9,14,0.130322941708121,0.269560385702578
855,10,11,0.0820971097670854,0.190714186032202
855,12,13,0.222121954424755,0.202507393182934
855,13,14,0.168078672905365,0.358413793973115
856,1,2,0.0195943248370602,0.0591817349687447
856,1,5,0.0540860997634974,0.219740381865476
856,2,3,0.0470618413560669,0.19712776113668
856,2,4,0.0583095003178142,0.176234667838254
856,2,5,0.0566200549683549,0.170878474556453
856,3,4,0.0688103130103138,0.167967353070953
856,4,5,0.0134620823603947,0.0429055610950866
856,4,7,0,0.206587234808401
856,4,9,0,0.559076386401373
856,5,6,0,0.252439239565711
856,6,11,0.0962776814639257,0.200444616162285
856,6,12,0.12358546156482,0.256397544948635
856,6,13,0.066826909562287,0.127343947419212
856,7,8,0,0.176195586369575
856,7,9,0,0.110642436258742
856,9,10,0.0321087961422251,0.0846224956379188
856,9,14,0.124575594060094,0.270511125224885
856,10,11,0.081318620838837,0.19217461558207
856,12,13,0.21612028164201,0.202340539925333
856,13,14,0.171364474444538,0.349139744825487
857,1,2,0.0195836922669617,0.0599606872478265
857,1,5,0.0530772543545053,0.22302489259235
857,2,3,0.0473199034490981,0.199529412176051
857,2,4,0.0579842492896122,0.176496277196312
857,2,5,0.056506268009852,0.174018106360327
857,3,4,0.0675061489335515,0.174163517142557
857,4,5,0.0134488466486964,0.0423314468548109
857,4,7,0,0.208001550527023
857,4,9,0,0.558894275269501
857,5,6,0,0.252696979762691
857,6,11,0.0939960355052639,0.199156105409865
857,6,12,0.122734086858857,0.253858710407681
857,6,13,0.0653926706101767,0.130645721571022
857,7,8,0,0.174964310552969
857,7,9,0,0.108591424418794
857,9,10,0.0326055196648025,0.0849082922152193
857,9,14,0.12664765286942,0.268274827911625
857,10,11,0.0805709964930332,0.194986568425365
857,12,13,0.221641904781431,0.202921351290858
857,13,14,0.173252677664618,0.349326448812242
858,1,2,0.0193907639172264,0.0597521261479924
858,1,5,0.0539553577929726,0.222176337950035
858,2,3,0.0476405840256711,0.197235318013422
858,2,4,0.058980830458038,0.17896748652644
858,2,5,0.0564338387154588,0.173993886800541
858,3,4,0.0672602937372138,0.170066455531681
858,4,5,0.0132483704299521,0.0420333694169921
858,4,7,0,0.206388946017009
858,4,9,0,0.553334043128544
858,5,6,0,0.254916856272624
858,6,11,0.0944205970133376,0.205099562111825
858,6,12,0.122892573862322,0.256151369572588
858,6,13,0.0670678519678421,0.128716945148564
858,7,8,0,0.175282460619743
858,7,9,0,0.110226138408318
858,9,10,0.0316657848469617,0.0829232522499569
858,9,14,0.1281093936341,0.273299304478707
858,10,11,0.0828144511363455,0.192117852597536
858,12,13,0.224710538662719,0.200427783861791
858,13,14,0.174189943187461,0.352468311098356
859,1,2,0.0194014226624027,0.0596355105304082
859,1,5,0.053990902796193,0.222484869930821
859,2,3,0.0473649814771285,0.200766402427593
859,2,4,0.0586883718519311,0.17504002553445
859,2,5,0.0576842546440097,0.175565365541968
859,3,4,0.0666459627650021,0.173200960559073
859,4,5,0.0133857975110648,0.0417703577888433
859,4,7,0,0.209590482871717
859,4,9,0,0.551402453795052
859,5,6,0,0.253059763696108
859,6,11,0.0937495284902471,0.19718830514407
859,6,12,0.121489598828383,0.25579990797152
859,6,13,0.066161863376755,0.131918061216804
859,7,8,0,0.17829165560117
859,7,9,0,0.1094866727933
859,9,10,0.0319156005882306,0.0861965216137503
859,9,14,0.129207667349019,0.268852672110725
859,10,11,0.0819233849817346,0.193479764970789
859,12,13,0.223745147751412,0.20249227909046
859,13,14,0.173113207974893,0.344103574153168
860,1,2,0.0193208567298923,0.0590998469985898
860,1,5,0.0532095156480575,0.222372826782751
860,2,3,0.0463403346640405,0.196501549591998
860,2,4,0.0579767212349378,0.17892601400396
860,2,5,0.0562086566512483,0.173038360041133
860,3,4,0.0668452190752716,0.172116819499021
860,4,5,0.013325906456875,0.0423091157673058
860,4,7,0,0.211251187396515
860,4,9,0,0.553647601540673
860,5,6,0,0.255556399817255
860,6,11,0.0960241971637451,0.197296071262341
860,6,12,0.123164794880775,0.260215964415397
860,6,13,0.0653218421215713,0.129700791428753
860,7,8,0,0.174066879794323
860,7,9,0,0.10892069944184
860,9,10,0.0321250178899823,0.0843778321316956
860,9,14,0.126086740167573,0.264927953525167
860,10,11,0.0819933688539432,0.194182291636954
860,12,13,0.222899608064937,0.198693977451498
860,13,14,0.174355997945988,0.346857813778917
861,1,2,0.0193304877475978,0.058968445989995
861,1,5,0.0537943388105908,0.222285147062813
861,2,3,0.0472926021948703,0.198620403893621
861,2,4,0.0589245563834372,0.177533095613657
861,2,5,0.0567618272075385,0.172941752657357
861,3,4,0.0660666505341406,0.173118734762156
861,4,5,0.0133896040391299,0.0420139277316694
861,4,7,0,0.204853968599656
861,4,9,0,0.544513812938661
861,5,6,0,0.253534216897756
861,6,11,0.0952562832013801,0.197505482247674
861,6,12,0.123412889560167,0.253869850167731
861,6,13,0.0656966133535192,0.130623200265568
861,7,8,0,0.174656873992231
861,7,9,0,0.109680093211282
861,9,10,0.0317267484414953,0.084176321906834
861,9,14,0.125982383841939,0.275002935348971
861,10,11,0.082079978681703,0.191278059422726
861,12,13,0.216489730233103,0.202136413658085
861,13,14,0.17122317733885,0.348499584032795
862,1,2,0.0194492342999449,0.0595573066098796
862,1,5,0.0532694990159909,0.222604611566481
862,2,3,0.0458331732117052,0.19586169610838
862,2,4,0.0583536259237116,0.173945045029307
862,2,5,0.0568586272580001,0.173222650878862
862,3,4,0.0664484331944203,0.172797441529771
862,4,5,0.0133703932623677,0.0422000756080275
862,4,7,0,0.213143493661078
862,4,9,0,0.561139519294918
862,5,6,0,0.252297647244853
862,6,11,0.0941371431969302,0.194291411821388
862,6,12,0.124794616088587,0.255912488862203
862,6,13,0.0666881017667015,0.129985692329912
862,7,8,0,0.175188088367506
862,7,9,0,0.108874272948433
862,9,10,0.0319330410449414,0.0845520839050726
862,9,14,0.127930393751053,0.276064665929933
862,10,11,0.0816051821645228,0.194895243779225
862,12,13,0.219449345418463,0.19991958014508
862,13,14,0.170295767632614,0.345495550416317
863,1,2,0.0192445999479234,0.0597792079241674
863,1,5,0.0542689589289188,0.221651231083815
863,2,3,0.0467390821155547,0.195846360415986
863,2,4,0.0571164211517616,0.176568872062888
863,2,5,0.056521546147542,0.172744325934307
863,3,4,0.06748577734441,0.169376827234651
863,4,5,0.0134530219845399,0.04252554269032
863,4,7,0,0.211200006008476
863,4,9,0,0.550408568274467
863,5,6,0,0.251397987735843
863,6,11,0.0955639193163984,0.200028374402406
863,6,12,0.122549373181768,0.257551241414033
863,6,13,0.0663405926558849,0.130110801028088
863,7,8,0,0.175516842525322
863,7,9,0,0.110773932294252
863,9,10,0.0322298141842252,0.0841323917529225
863,9,14,0.126752565293571,0.270466422470889
863,10,11,0.0818762978165006,0.191330669568434
863,12,13,0.223752317325867,0.200798180742933
863,13,14,0.169419225734647,0.349336027112793
864,1,2,0.019479883796288,0.0584228187529553
864,1,5,0.0536064678916866,0.22540704230374
864,2,3,0.0473951637001422,0.196615563693594
864,2,4,0.0575845791695131,0.174341586931595
864,2,5,0.0577952898186754,0.173825376540935
864,3,4,0.0667796781236542,0.169992551125785
864,4,5,0.0132436576900716,0.0414158391993846
864,4,7,0,0.207294355082236
864,4,9,0,0.558716543384263
864,5,6,0,0.25000945664162
864,6,11,0.09526800210873,0.196515117289359
864,6,12,0.125369903192528,0.250904217687416
864,6,13,0.0658470154466913,0.13082875760765
864,7,8,0,0.175644407616978
864,7,9,0,0.110978900152113
864,9,10,0.0316024739727694,0.0849309875429616
864,9,14,0.126767300126091,0.273787364756394
864,10,11,0.0818833568322474,0.189357077685329
864,12,13,0.225160341366885,0.200569000427717
864,13,14,0.169005563344083,0.352468105590224
865,1,2,0.0192670424045293,0.060054074985659
865,1,5,0.0545660400114775,0.223497736037027
865,2,3,0.0463630627291074,0.19912823621232
865,2,4,0.0586783385999061,0.176776677602809
865,2,5,0.0563150563530974,0.175069030345811
865,3,4,0.066732830818757,0.171774094042534
865,4,5,0.0132304395276571,0.041951766385427
865,4,7,0,0.209249031211033
865,4,9,0,0.558344724297957
865,5,6,0,0.253529924038431
865,6,11,0.0954437863577805,0.19949973604791
865,6,12,0.122193222929045,0.262069673211961
865,6,13,0.0662540259247686,0.130157165569115
865,7,8,0,0.174546036712681
865,7,9,0,0.110993006834539
865,9,10,0.0320253713463583,0.0839815019707107
865,9,14,0.128093579596959,0.269143618475478
865,10,11,0.0819381801255055,0.193834747808144
865,12,13,0.220618970856055,0.19710005058202
865,13,14,0.170497766458773,0.348946104101262
866,1,2,0.0195097804937898,0.0593246757162161
866,1,5,0.0538360930178321,0.22935230812214
866,2,3,0.0466402687655612,0.200194751757134
866,2,4,0.0581836945186208,0.176030494052078
866,2,5,0.0559061346571621,0.174127588044681
866,3,4,0.0672060410613237,0.169869039510419
866,4,5,0.0132560298441792,0.0416564045234871
866,4,7,0,0.207286415181635
866,4,9,0,0.562282115912286
866,5,6,0,0.253523917448204
866,6,11,0.0947663220973831,0.197062277966258
866,6,12,0.121559301809513,0.256657661227228
866,6,13,0.0661206561675559,0.131043233637098
866,7,8,0,0.176333769351967
866,7,9,0,0.110140881473776
866,9,10,0.0313407732567364,0.0868150074482289
866,9,14,0.127488122011341,0.271093142051702
866,10,11,0.0813011759635996,0.186744665248001
866,12,13,0.220215960723061,0.198947300186937
866,13,14,0.168553929633325,0.349134515622263
867,1,2,0.0194900597615582,0.0575913932067115
867,1,5,0.0547622954779052,0.222558613553311
867,2,3,0.0474107154813405,0.196918580840609
867,2,4,0.0578309448035466,0.177351894801502
867,2,5,0.0570048620935192,0.173533845364209
867,3,4,0.0666215095847748,0.169124639393481
867,4,5,0.0133268075207157,0.0416218339516804
867,4,7,0,0.208427451018395
867,4,9,0,0.561499056002286
867,5,6,0,0.249576394199658
867,6,11,0.0948444489206783,0.200204328940353
867,6,12,0.123052529013725,0.256800230703973
867,6,13,0.0666877810787085,0.129917165388497
867,7,8,0,0.174412139934486
867,7,9,0,0.111659644372979
867,9,10,0.0320887726776534,0.0845045036010989
867,9,14,0.126634953011939,0.268808590605704
867,10,11,0.0809198159744518,0.194807843104966
867,12,13,0.214612779030781,0.200713158944877
867,13,14,0.171028672424651,0.343741617184789
868,1,2,0.0193620071685621,0.0593056951519781
868,1,5,0.0536975833616735,0.222972741218175
868,2,3,0.0476810087029704,0.19954993998103
868,2,4,0.0581590334874735,0.176023703985701
868,2,5,0.0570735056250394,0.173942962813008
868,3,4,0.0669769623784995,0.168932641797967
