Voltage,Angle,Pi,Qi
1.018432337,-0.179350734,-0.432742716,0.006973325
1.02083565,-0.155778771,-0.184383566,0.036691186
1.069896569,-0.248978789,-0.138026386,0.076267402
1.060912017,-0.230059202,0.065075687,-0.028547505
1.090891075,-0.238178351,-0.053343789,0.185875862
1.056568878,-0.257494101,-0.222930016,-0.193282147
1.052770429,-0.266323525,-0.162132862,0.000606361
1.055704244,-0.258321672,-0.027349585,-0.043442274
1.053224782,-0.261942345,-0.067397265,-0.02324213
1.050155817,-0.260978447,-0.095318257,-0.079008542
1.036057203,-0.276695223,-0.149677643,-0.047892388
1.060057546,-0.003400462,2.316326128,-0.173226718
1.045808903,-0.091334399,0.084947447,0.360328443
1.009009406,-0.222094626,-0.938688334,0.032609895
1.019785221,-0.178132918,-0.375857401,0.124893142
1.01810628,-0.151760678,-0.062554276,-0.146609748
1.072504472,-0.246940016,-0.059245987,0.098427938
1.063122605,-0.232684821,0.029702881,0.016912216
1.090164721,-0.233952076,-0.008337898,0.167364698
1.056519299,-0.263090981,-0.354460944,-0.173413369
1.051720076,-0.263757125,-0.066378755,-0.064230031
1.057483687,-0.258111852,-0.043647978,-0.024866112
1.054636099,-0.263802069,-0.069150948,-0.022955017
1.049083429,-0.265948944,-0.166508898,-0.080577005
1.036567233,-0.28352443,-0.155706339,-0.038005158
1.061490274,0.000794556,2.323359438,-0.139157456
1.045035179,-0.085059116,0.216805166,0.253133774
1.009985812,-0.221753527,-0.955063836,0.054069826
1.019615916,-0.179439301,-0.426122017,0.071778574
1.021154058,-0.15374914,-0.123697236,0.008066821
1.070316589,-0.248303597,-0.109638247,0.047200838
1.062152767,-0.236327962,-0.057129988,0.008205857
1.08921351,-0.232979044,0.021994851,0.167365393
1.055964301,-0.262415634,-0.30247519,-0.166593293
1.050636633,-0.264018945,-0.086098787,-0.063995748
1.056605141,-0.257046048,-0.022722414,-0.026481317
1.056084459,-0.263259971,-0.056641191,-0.01445343
1.050605879,-0.265414979,-0.146383126,-0.055868736
1.036274251,-0.280155731,-0.141510682,-0.049502591
1.060579398,-0.001783348,2.314210003,-0.170829411
1.045736543,-0.088629539,0.172401562,0.307294911
1.010716749,-0.22086717,-0.903171367,0.042739882
1.01860742,-0.183947194,-0.646521558,0.084704112
1.020870571,-0.15293919,0.044218721,-0.031138936
1.070743031,-0.248592482,-0.152814996,0.062475025
1.061556233,-0.232438084,0.044851207,0.007699594
1.088681924,-0.234962794,-0.016564278,0.167669219
1.05541575,-0.260382698,-0.298717869,-0.206713347
1.053212889,-0.26285501,-0.067451681,-0.024873087
1.057666452,-0.258548244,-0.043086448,-0.022590291
1.056153857,-0.262789586,-0.069098557,-0.006109041
1.051663475,-0.260156969,-0.072834451,-0.085225417
1.03517499,-0.281484478,-0.172189331,-0.042445384
1.059851965,-0.00239068,2.238313007,-0.158083497
1.045612347,-0.084869795,0.26544012,0.298179883
1.009324536,-0.218576502,-0.942041129,0.045100446
1.018560943,-0.176011531,-0.283786737,0.037692552
1.019106549,-0.154569786,-0.221872776,-0.01454207
1.07074394,-0.249998325,-0.113203396,0.091010436
1.062023772,-0.237829426,-0.139901733,-0.000456665
1.091586853,-0.234140751,0.024276123,0.183244725
1.055696698,-0.258547142,-0.16589003,-0.208699809
1.050558188,-0.265846767,-0.155486915,-0.030540144
1.055732977,-0.257559584,-0.01509664,-0.041104493
1.052715161,-0.262444902,-0.053682766,-0.045312224
1.049869217,-0.26735145,-0.155049714,-0.054260725
1.037961169,-0.281881815,-0.153810232,-0.028793996
1.060108397,-0.000274137,2.338357201,-0.16016831
1.044728708,-0.087586984,0.150617116,0.287807583
1.010213685,-0.218426575,-0.90710725,0.035019833
1.020232246,-0.179990661,-0.429301479,0.136646268
1.019392721,-0.154755536,-0.144514353,-0.056500922
1.068890986,-0.249202618,-0.091455845,0.017546575
1.060864364,-0.233821385,-0.036353811,-0.04522181
1.090977896,-0.231626996,0.014418048,0.186522759
1.057196901,-0.259601987,-0.255892644,-0.144984067
1.051858676,-0.263347608,-0.098322736,-0.053966572
1.05667537,-0.258491569,-0.034730982,-0.019819974
1.056076262,-0.266418107,-0.061755721,-0.005078915
1.05035941,-0.268549185,-0.165575162,-0.032664112
1.034450325,-0.279613721,-0.14594848,-0.063723308
1.05971789,-0.002700766,2.304370925,-0.140865585
1.04329495,-0.089960717,0.109260811,0.255984773
1.010483404,-0.223113408,-0.927268518,0.053524232
1.020302337,-0.182352075,-0.584315918,0.187451509
1.019340933,-0.149658264,0.092675646,-0.131743035
1.069443847,-0.242438193,-0.021983384,-0.002999594
1.062913297,-0.234520853,0.01749619,-0.005678674
1.089734643,-0.234467122,0.000353314,0.165927629
1.058277746,-0.263312608,-0.330949504,-0.120901776
1.051830971,-0.265551898,-0.093528605,-0.068704215
1.056563055,-0.259027218,-0.061666527,-0.009957393
1.055229298,-0.263943222,-0.091079271,0.001601555
1.051298136,-0.263205037,-0.160798651,-0.030284556
1.035657244,-0.274990804,-0.120060228,-0.075243734
1.059858668,0.000214368,2.3481801,-0.182436882
1.04552864,-0.088635144,0.11251824,0.344525145
1.010528916,-0.219458505,-0.905816879,0.044725477
1.018375895,-0.180599158,-0.534105272,0.082636881
1.019108988,-0.151775517,-0.012363512,-0.072083419
1.070695354,-0.248350347,-0.133565403,0.074311376
1.062014427,-0.23369289,-0.027873909,-0.012040104
1.090378451,-0.236332541,-0.017352859,0.175597816
1.057508448,-0.256753977,-0.167493791,-0.164185155
1.051237453,-0.263395298,-0.153631889,-0.05265162
1.057733403,-0.255491036,-0.008169826,-0.026328129
1.056863695,-0.262243479,-0.04680608,-0.009988186
1.049296505,-0.264385804,-0.143202855,-0.081464767
1.035939208,-0.282208522,-0.176154749,-0.036509112
1.061280363,0.000501466,2.291220542,-0.125467777
1.044462336,-0.083762785,0.266309495,0.232238753
1.00874931,-0.222578596,-0.965562889,0.049509421
1.019322227,-0.180417711,-0.503700958,0.090345995
1.020814444,-0.152945753,-0.071367684,-0.004263354
1.070035537,-0.249622873,-0.108763417,0.047427403
1.062379811,-0.232957275,0.009615198,-0.007274856
1.090087213,-0.233737668,-0.005130641,0.171466578
1.057579336,-0.260625842,-0.279026017,-0.171485387
1.053313825,-0.264324249,-0.081275827,-0.04605892
1.057810818,-0.261844123,-0.060627997,-0.009790467
1.054419632,-0.264540335,-0.062762241,-0.018029156
1.049595294,-0.265728518,-0.134911113,-0.069782873
1.036350233,-0.282050003,-0.15863138,-0.043700663
1.062492662,-0.000995706,2.310138323,-0.08659666
1.044156906,-0.085418029,0.230382429,0.211860692
1.009864849,-0.219832001,-0.924213891,0.044508374
1.019620342,-0.181127785,-0.48347815,0.128933163
1.018677625,-0.155244484,-0.161208189,-0.080935726
1.070113568,-0.246936718,-0.081899919,0.054429654
1.063162337,-0.23018908,0.070662684,-0.005439903
1.090155121,-0.23325202,-0.020153159,0.167083502
1.058857971,-0.260531385,-0.275510009,-0.121188122
1.050880713,-0.265376562,-0.126137554,-0.084203106
1.05720767,-0.260242262,-0.050381516,-0.007235818
1.05596989,-0.26275536,-0.063185823,-0.00245718
1.049324104,-0.262230402,-0.123048169,-0.085955549
1.035508384,-0.281426833,-0.167805428,-0.04883104
1.062405579,-0.003503622,2.22748213,-0.083229895
1.044680293,-0.085064985,0.290442848,0.208928349
1.010168045,-0.225064077,-0.981529503,0.067302811
1.01987436,-0.180612889,-0.502633638,0.159063813
1.018801979,-0.1513266,-0.006631707,-0.115709702
1.068504098,-0.250040131,-0.162064913,0.052240138
1.061933038,-0.234703662,-0.045645351,-0.002230073
1.088688018,-0.232658143,0.013425206,0.165371809
1.05664313,-0.259616384,-0.292213665,-0.150009482
1.051811908,-0.259489483,-0.026303129,-0.073349496
1.056106428,-0.259603844,-0.061708859,-0.012086348
1.054691123,-0.261558605,-0.043254684,-0.02212298
1.049710528,-0.2643669,-0.121134648,-0.054143326
1.033878542,-0.279758827,-0.156980778,-0.057890058
1.060010742,0.001834611,2.404558318,-0.196119785
1.045626559,-0.089140172,0.099967289,0.348590623
1.01062904,-0.220969804,-0.908648293,0.046316046
1.01836624,-0.18249562,-0.557392432,0.056412092
1.020211343,-0.154204852,-0.050439738,-0.017082777
1.070251718,-0.249021486,-0.12096746,0.055801805
1.062516172,-0.230903571,0.06558468,0.000765559
1.09232684,-0.23059815,0.002012355,0.184859756
1.056167256,-0.262632178,-0.381320832,-0.148218225
1.050265679,-0.262191061,-0.048308272,-0.096255558
1.058055361,-0.259367436,-0.043748105,0.000726889
1.054250918,-0.263128411,-0.064151322,-0.022569492
1.050537258,-0.264019706,-0.124952458,-0.064676585
1.036942424,-0.278812394,-0.135052456,-0.048754284
1.058504201,0.000647824,2.331822914,-0.186299479
1.043891128,-0.087184767,0.154811522,0.277481438
1.010657316,-0.221254011,-0.933501663,0.052407581
1.020682655,-0.180437605,-0.480933809,0.148292229
1.020590272,-0.152869078,-0.057212785,-0.036275862
1.06997665,-0.249188617,-0.132157311,0.039484377
1.060543876,-0.232632294,0.033115905,-0.037878312
1.08922809,-0.233808783,-0.007715297,0.177374124
1.056661163,-0.262237156,-0.359811817,-0.11970723
1.050583621,-0.261561924,-0.044465133,-0.098844176
1.058157764,-0.259036458,-0.042547361,0.000844028
1.054665714,-0.259690288,-0.036530375,-0.044988684
1.051589405,-0.266700832,-0.154526798,-0.019110705
1.035285556,-0.279005148,-0.136961601,-0.064100344
1.061282697,0.000179156,2.391863186,-0.160689657
1.045255319,-0.089621502,0.09120061,0.316843403
1.008597339,-0.220840373,-0.920166228,0.027678616
1.018972359,-0.180565216,-0.440499967,0.060229539
1.02060666,-0.154883786,-0.114417071,-0.006307954
1.070663285,-0.248213229,-0.123415976,0.07890178
1.061726724,-0.234148481,-0.020438583,-0.008206402
1.090175314,-0.231569599,0.016945619,0.176087425
1.056430242,-0.261596274,-0.268192333,-0.141343693
1.049071134,-0.265384075,-0.135393535,-0.08311598
1.057529222,-0.256133292,-0.001698577,-0.018899661
1.054679981,-0.263618839,-0.071011657,-0.00831176
1.049178733,-0.261736134,-0.104348103,-0.097976061
1.035041728,-0.281803758,-0.16496502,-0.043509642
1.06048376,-0.001068213,2.346386641,-0.15514478
1.045066138,-0.08892701,0.145650816,0.314318996
1.010235581,-0.221568162,-0.923764347,0.051676273
1.018327591,-0.180876608,-0.46085326,0.080306713
1.018344635,-0.154748266,-0.126917669,-0.070776058
1.069763343,-0.246063451,-0.054917496,0.041379972
1.062233601,-0.231085257,0.075386201,0.017054915
1.090157442,-0.233089787,-0.013177677,0.172828328
1.055312206,-0.263245293,-0.377753285,-0.159676402
1.048972861,-0.263264984,-0.058695344,-0.101774512
1.057551977,-0.260069969,-0.057221878,0.011866873
1.054178916,-0.264390634,-0.080594197,-0.005579021
1.049379184,-0.263277925,-0.133119803,-0.077606067
1.037586436,-0.281555334,-0.146427891,-0.031884977
1.060695217,-0.001048348,2.332513104,-0.151653425
1.044696018,-0.087942605,0.164662255,0.281947875
1.009253539,-0.221945852,-0.940740784,0.049266888
1.018454929,-0.17958149,-0.413715736,0.026339651
1.020697636,-0.154836395,-0.145563173,0.019623457
1.07074018,-0.245336413,-0.054393775,0.045043511
1.062081243,-0.233576646,-0.001140841,-0.002816776
1.09098685,-0.233123165,0.002983001,0.179027852
1.05643639,-0.261746932,-0.327616101,-0.154999168
1.051110883,-0.262321908,-0.068724788,-0.072130991
1.057305029,-0.256588722,-0.039377502,-0.016027407
1.054104213,-0.262599198,-0.075244926,-0.02094712
1.050502539,-0.264075985,-0.146820911,-0.054214902
1.036406277,-0.281200154,-0.153366125,-0.044179042
1.058686086,-0.001815741,2.252336689,-0.170231271
1.044748844,-0.085800251,0.241509462,0.298898729
1.00861862,-0.222971038,-0.980044568,0.047494853
1.020302847,-0.177013172,-0.331462365,0.142956566
1.018435533,-0.152763299,-0.164451379,-0.087433188
1.068788968,-0.245731136,-0.082119732,0.010905361
1.061677899,-0.23380364,-0.073317691,-0.018817382
1.090487691,-0.230475899,0.021871551,0.178388501
1.056531275,-0.258244512,-0.243120828,-0.153103073
1.05015882,-0.261834591,-0.105187889,-0.082849643
1.058445882,-0.257448425,-0.037533681,0.010908526
1.056525609,-0.265502531,-0.07931699,0.016559672
1.049884708,-0.262918932,-0.131729291,-0.066267808
1.034992998,-0.27878786,-0.156740958,-0.050596073
1.061390562,-0.001085531,2.311031525,-0.1452001
1.04548565,-0.08724438,0.173971089,0.28701023
1.010108943,-0.219357696,-0.909267755,0.039094415
1.018780205,-0.181387897,-0.56616342,0.076098421
1.020411729,-0.152376337,-0.018134463,-0.035887534
1.069958841,-0.246870762,-0.074086772,0.043710565
1.063580033,-0.232282173,0.019533697,0.051325538
1.087894679,-0.233379772,-0.007209709,0.150170145
1.055710248,-0.259899882,-0.281318162,-0.202068539
1.051360679,-0.262701734,-0.063717705,-0.049426687
1.055022582,-0.261387947,-0.083979391,-0.017717461
1.054159222,-0.26345651,-0.074404364,-0.015952642
1.05052571,-0.26371762,-0.122024588,-0.058203217
1.035059733,-0.28269205,-0.171204951,-0.041570536
1.059437557,0.001914181,2.352062821,-0.199095552
1.045925974,-0.08571393,0.205135821,0.322862268
1.010423671,-0.223165599,-0.985886511,0.058117202
1.021177736,-0.176360541,-0.230469422,0.097066048
1.01994937,-0.156582801,-0.329206727,-0.016585856
1.070109651,-0.246239058,-0.041043028,0.029137803
1.06099631,-0.232794318,-0.03481959,-0.034180253
1.091089693,-0.231456399,0.008792687,0.186407133
1.055862899,-0.259584389,-0.265547082,-0.169568042
1.049923245,-0.264344526,-0.111149151,-0.066791044
1.056629045,-0.260467014,-0.061203037,-0.003253525
1.053835676,-0.262348415,-0.068607147,-0.028952273
1.051195768,-0.26559358,-0.156886517,-0.030291689
1.036364565,-0.2791083,-0.144633417,-0.048768833
1.059096352,0.001525433,2.359488465,-0.178359779
1.044597156,-0.08709672,0.165572798,0.312551258
1.010514724,-0.222244207,-0.942335027,0.055636606
1.01984787,-0.180671195,-0.452729217,0.154358932
1.018066328,-0.154268315,-0.142888621,-0.102929545
1.07017764,-0.246273746,-0.082224008,0.0324928
1.061540906,-0.232124635,0.030752103,-0.012484211
1.090816366,-0.235445665,-0.021831208,0.181325784
1.055547968,-0.25973269,-0.275632608,-0.187651444
1.051163651,-0.264076148,-0.112437231,-0.036414923
1.056048392,-0.256928067,-0.033649337,-0.029372582
1.056313391,-0.265140173,-0.085892852,-0.000552794
1.053086147,-0.263299628,-0.114551432,-0.037206281
1.034970032,-0.279079001,-0.155027301,-0.057334751
1.060064473,-0.002164111,2.28079254,-0.143760857
1.044410881,-0.087401651,0.197482982,0.268548153
1.009591189,-0.222640369,-0.944740144,0.044815175
1.020306425,-0.181217047,-0.505066328,0.176678756
1.019029204,-0.151820743,-0.00327911,-0.113602406
1.069785803,-0.249324665,-0.138377143,0.05544511
1.062059661,-0.235839314,-0.050966874,-0.014150294
1.090047038,-0.234450054,0.009130503,0.173197131
1.057067269,-0.260087351,-0.223368537,-0.196509779
1.053813848,-0.266762186,-0.135398025,-0.008191923
1.057702628,-0.259141545,-0.025159404,-0.028108467
1.057011808,-0.260465741,-0.026623434,-0.019675704
1.04923397,-0.265823443,-0.166678155,-0.05972181
1.036086332,-0.277968476,-0.135982862,-0.053767494
1.059557425,-2.58E-05,2.362170872,-0.19855681
1.045546184,-0.088861686,0.144423829,0.326060142
1.010433871,-0.222601345,-0.940579756,0.049587467
1.019785647,-0.180379851,-0.415813794,0.06414647
1.020902599,-0.155761581,-0.149480365,0.010050481
1.069227254,-0.249394809,-0.100502143,0.027533412
1.062351272,-0.232756141,-0.007322697,0.015825412
1.090471725,-0.230973775,0.011721861,0.174092532
1.054631756,-0.260421262,-0.316847991,-0.225202669
1.053002128,-0.262549772,-0.047946088,-0.01246682
1.055028274,-0.259942616,-0.061096697,-0.033831225
1.054454767,-0.26658769,-0.080547486,-0.010468276
1.051820164,-0.265631785,-0.116699684,-0.036522214
1.034090786,-0.279217455,-0.146999728,-0.059977499
1.057654317,-0.000382474,2.253992021,-0.249414519
1.047505034,-0.085743933,0.255287402,0.405246197
1.009190375,-0.22206519,-0.957367271,0.034526505
1.019379501,-0.180052355,-0.522340572,0.104333357
1.019984973,-0.150900242,-0.018533687,-0.066937483
1.071079296,-0.245087884,-0.081491681,0.050723638
1.062267053,-0.2353877,-0.072185164,-0.006685358
1.091605005,-0.235624502,-0.001558844,0.181808048
1.056218598,-0.256870626,-0.169655346,-0.18230914
1.049818169,-0.263807079,-0.146332857,-0.051772279
1.055273663,-0.257705774,-0.050191989,-0.027311045
1.05549337,-0.258701017,-0.05366357,-0.035030583
1.052537205,-0.263639923,-0.154693343,-0.024665871
1.036847177,-0.277095458,-0.147745336,-0.049358618
1.059694319,-0.001728789,2.284739913,-0.206664061
1.047176094,-0.087153503,0.239749556,0.355955135
1.010557297,-0.22189263,-0.938010842,0.048723949
1.018451187,-0.18105285,-0.486571064,0.027900868
1.020643624,-0.154644652,-0.095372553,0.002853366
1.069944978,-0.248669161,-0.136356962,0.073171985
1.061571205,-0.23474667,-0.033839325,-0.019012634
1.089390927,-0.23398632,0.004991878,0.172051586
1.057918541,-0.259714303,-0.232597276,-0.110669201
1.049688965,-0.263234126,-0.12499768,-0.09345121
1.057207853,-0.255863537,-0.008564688,-0.019352896
1.053968444,-0.263656784,-0.070743062,-0.010966485
1.049106819,-0.2619208,-0.102076513,-0.092895398
1.035440102,-0.281001986,-0.167264481,-0.045281692
1.059809137,0.001913874,2.360178333,-0.158934554
1.044557175,-0.086877087,0.147860856,0.321785891
1.010026912,-0.222034281,-0.9414149,0.060451298
1.018125489,-0.180102093,-0.477243323,0.120053279
1.017168235,-0.151985883,-0.066624131,-0.120972686
1.071030956,-0.247618197,-0.086640874,0.077283108
1.061719308,-0.234545242,-0.032900598,-0.00108395
1.090639561,-0.232210068,0.015350668,0.179078788
1.055839208,-0.26105082,-0.308832222,-0.173493015
1.052339091,-0.261879962,-0.037631712,-0.054033255
1.056959145,-0.260947242,-0.076901193,-0.011431043
1.055499099,-0.262552706,-0.058857435,-0.016809366
1.049679276,-0.264272495,-0.142234147,-0.068482249
1.033891338,-0.280782937,-0.157120817,-0.054492502
1.058745996,0.001037204,2.374473149,-0.201430627
1.044574393,-0.089327223,0.09618016,0.337124546
1.010445619,-0.223205276,-0.936850795,0.064104224
1.017988964,-0.180720577,-0.480712291,0.049990198
1.020301385,-0.152326953,-0.026820518,-0.002505497
1.069539904,-0.245234466,-0.061358459,0.05118806
1.060080592,-0.237455158,-0.081523363,-0.034965795
1.090593038,-0.22963151,0.051348036,0.189111804
1.056020591,-0.263895343,-0.321091933,-0.115844392
1.049200893,-0.263387311,-0.06012419,-0.086401703
1.054031706,-0.257525564,-0.050362602,-0.029175236
1.052982087,-0.263468405,-0.083706807,-0.013141063
1.049384108,-0.262824513,-0.128027815,-0.067120405
1.035633646,-0.282148959,-0.15484694,-0.043595159
1.060651814,-0.003076498,2.243810242,-0.132575799
1.044730504,-0.086040999,0.247490327,0.237561996
1.010861152,-0.21952226,-0.912852901,0.044659268
1.020108334,-0.182122224,-0.562405946,0.145805376
1.02010477,-0.152531118,-0.005160539,-0.074696582
1.070376596,-0.248666506,-0.129976091,0.075296215
1.063194389,-0.234556279,0.015587133,0.009530153
1.090673059,-0.234412233,0.000948259,0.170140543
1.05683489,-0.263390627,-0.361795636,-0.161938705
1.052489629,-0.262132947,-0.034172938,-0.06095567
1.056383462,-0.257404656,-0.038359268,-0.03274818
1.052692266,-0.261236011,-0.060539823,-0.040573424
1.050663972,-0.264201197,-0.121774705,-0.052908376
1.035830737,-0.281418683,-0.151166293,-0.051153168
1.060355555,-0.000138701,2.332756948,-0.184688021
1.04615265,-0.086372208,0.229140922,0.30817493
1.010722288,-0.222467133,-0.962142375,0.064412829
1.018778393,-0.177916003,-0.299357103,-0.032614343
1.021333319,-0.158288668,-0.311970294,0.083568285
1.070297434,-0.247508059,-0.083503748,0.068174681
1.062685501,-0.230753249,0.047566332,0.028109251
1.090724184,-0.233735092,-0.019621007,0.173645314
1.054555085,-0.260945026,-0.32355006,-0.22252407
1.051760269,-0.264918746,-0.106075776,-0.010058966
1.055049376,-0.256214169,-0.022482404,-0.049171608
1.054153631,-0.263252388,-0.070532011,-0.015059948
1.049545687,-0.263070809,-0.125642258,-0.072762869
1.034479055,-0.279603464,-0.150060166,-0.048678842
1.058984358,0.000636275,2.389237945,-0.185562568
1.044129415,-0.090109431,0.068515224,0.326302343
1.009742319,-0.219859529,-0.89663078,0.035006497
1.019202488,-0.181995686,-0.529391614,0.127445462
1.019109994,-0.153570887,-0.048242726,-0.073196673
1.070578601,-0.246993804,-0.076299459,0.064749839
1.06215967,-0.231726986,0.052927533,-7.39E-05
1.091407615,-0.234310045,-0.016999184,0.181239271
1.055573058,-0.261074346,-0.340598862,-0.18332797
1.051748992,-0.261748665,-0.052703087,-0.061060725
1.058108599,-0.258344124,-0.048940969,-0.006054529
1.054914703,-0.261850746,-0.052549649,-0.019741617
1.0482483,-0.265161123,-0.1697525,-0.072581653
1.035666585,-0.279931649,-0.143322956,-0.04416453
1.059832966,0.00384131,2.456329739,-0.172454958
1.044128515,-0.088736905,0.101966789,0.322397297
1.008908558,-0.224212184,-0.942507903,0.04226786
1.019568415,-0.183324936,-0.497486462,0.164701721
1.017971962,-0.156248865,-0.144774933,-0.086867921
1.068001819,-0.249046563,-0.113620348,0.03660685
1.060816637,-0.231575,0.065653171,-0.0372293
1.090414983,-0.237062639,-0.036035692,0.183320452
1.056887303,-0.259512085,-0.270227862,-0.130252227
1.049908409,-0.262283997,-0.093221639,-0.082606499
1.055900312,-0.257991528,-0.033319419,-0.013457342
1.054519281,-0.26421044,-0.059962756,-0.009234048
1.049424327,-0.265172722,-0.127698886,-0.056327216
1.035049517,-0.281459196,-0.162233506,-0.047479497
1.060968385,0.000243109,2.3220686,-0.191111202
1.047498279,-0.087428179,0.14580091,0.369520473
1.011376744,-0.219155558,-0.916525347,0.044299182
1.018956558,-0.179622749,-0.539385577,0.077846665
1.019992685,-0.150202774,0.027298826,-0.074751192
1.071017591,-0.250736928,-0.169878905,0.080276797
1.062249919,-0.233725507,-0.045931807,0.002511452
1.090391555,-0.230569874,0.020749724,0.174233146
1.056282917,-0.259318873,-0.263079973,-0.18127798
1.051211945,-0.262819481,-0.085334537,-0.064688591
1.057617163,-0.260447348,-0.048274991,-0.011421153
1.054526315,-0.261574001,-0.050736635,-0.036470206
1.051501305,-0.264225736,-0.114945968,-0.062220549
1.037576024,-0.27957606,-0.149613734,-0.040608878
1.060090568,0.000430997,2.276306414,-0.181053546
1.046300882,-0.0840401,0.262827843,0.300876442
1.010767838,-0.220833199,-0.956661298,0.053996246
1.020024213,-0.178583795,-0.447419248,0.085952285
1.020810751,-0.152776059,-0.104234657,-0.014605071
1.070081584,-0.251116131,-0.139838272,0.083178445
1.062004435,-0.233258768,-0.066041731,0.005529455
1.088789846,-0.229822137,0.022558999,0.16560041
1.055848391,-0.257392525,-0.22828023,-0.185164577
1.050135146,-0.260635057,-0.071148039,-0.07580505
1.056022368,-0.260867472,-0.063475358,-0.011163234
1.055136945,-0.266008291,-0.062071126,-0.001100527
1.047613283,-0.264175121,-0.116508284,-0.117180112
1.036823445,-0.283049094,-0.17259908,-0.020808806
1.060290287,0.000877688,2.3112883,-0.156171588
1.044779436,-0.084934924,0.252033093,0.272500329
1.009060383,-0.221500104,-0.925489379,0.039963242
1.018356356,-0.184599261,-0.660870302,0.113937711
1.020508598,-0.153174175,0.020117174,-0.01964381
1.070324841,-0.248827068,-0.150609385,0.075287894
1.061460001,-0.235072045,-0.003006268,0.018960968
1.089517633,-0.233292754,0.01168159,0.173551601
1.053681552,-0.26215641,-0.277045326,-0.234925304
1.051288701,-0.267143964,-0.13179956,-0.010476974
1.057519843,-0.256404245,0.003561638,-0.031701391
1.055882236,-0.262873701,-0.059377054,-0.004413771
1.049244648,-0.261547855,-0.107305446,-0.098419427
1.03561511,-0.279715373,-0.145980631,-0.038696643
1.058717065,0.003787968,2.395766345,-0.190708755
1.04394201,-0.086622476,0.141240208,0.31174615
1.010040777,-0.22313444,-0.948384083,0.066915585
1.018082027,-0.180880654,-0.511149484,0.07466031
1.019754908,-0.153441615,-0.084081233,0.000130451
1.069745384,-0.247690077,-0.065556281,0.032909465
1.058418222,-0.231850005,0.013363427,-0.071566171
1.089331738,-0.234166938,-0.01516519,0.191190284
1.056798491,-0.258076136,-0.188814737,-0.163144065
1.052975143,-0.266874798,-0.161982759,0.001663876
1.05564781,-0.258756708,-0.035016767,-0.040602089
1.05523456,-0.2651154,-0.065299385,-0.013893278
1.050202628,-0.267938994,-0.166711017,-0.0331465
1.033263789,-0.281809083,-0.167304185,-0.058990932
1.058066525,0.000445181,2.285963998,-0.2031636
1.045245348,-0.085898775,0.197939395,0.342052711
1.009532786,-0.221050463,-0.947909668,0.048412103
1.019085273,-0.178714763,-0.476717753,0.113272082
1.018967025,-0.150557676,-0.047573435,-0.07621969
1.069914583,-0.244181922,-0.042324438,0.02247362
1.062184638,-0.234150289,-0.041407348,0.01193042
1.088373792,-0.235897854,-0.011469078,0.161824325
1.056343121,-0.257720243,-0.203390879,-0.190964552
1.05135218,-0.264046442,-0.125476475,-0.038784937
1.056081374,-0.259355027,-0.066142775,-0.01351488
1.057569769,-0.265061011,-0.079075587,0.019563539
1.049761751,-0.263036248,-0.153005831,-0.07298487
1.036274841,-0.279015822,-0.155839527,-0.041316881
1.061050269,-0.001878208,2.274231598,-0.160212533
1.046412456,-0.085483331,0.275799148,0.287305892
1.010596041,-0.219916807,-0.928157701,0.045480881
1.019043955,-0.180680729,-0.45893694,0.050076824
1.020825507,-0.156190725,-0.174734955,0.015369091
1.070062191,-0.248100498,-0.101348633,0.069308812
1.060692764,-0.233168771,-0.030960087,-0.023270324
1.089853643,-0.229433305,0.024514271,0.180466397
1.055878668,-0.259774401,-0.283944909,-0.174675846
1.051826318,-0.263159874,-0.088751375,-0.040742151
1.056489746,-0.258260662,-0.04168133,-0.024499748
1.054338493,-0.26128023,-0.051630126,-0.021593146
1.048467315,-0.263420353,-0.144858182,-0.079540083
1.036187902,-0.277602671,-0.137897448,-0.045185461
1.058954978,-0.001090727,2.306716038,-0.227484357
1.046884764,-0.088171149,0.191557432,0.37108298
1.010467511,-0.224073327,-0.964894131,0.060548694
1.018508086,-0.179050092,-0.421973886,-0.008025491
1.021499877,-0.153747855,-0.107583426,0.042128563
1.069231317,-0.2460039,-0.049978571,0.002482378
1.062918146,-0.232783186,0.025719952,0.043944738
1.090263201,-0.235856033,-0.0202157,0.169280603
1.053822827,-0.261248389,-0.364968493,-0.230360794
1.051916781,-0.261531612,-0.039164168,-0.036764613
1.057256244,-0.257950535,-0.051717071,-0.007705594
1.056011531,-0.264087362,-0.061155492,-0.006054329
1.049609334,-0.267239815,-0.19355789,-0.036075329
1.036378579,-0.276632209,-0.115638757,-0.050461076
1.060423082,-0.000576935,2.248527949,-0.155473262
1.045672173,-0.08371561,0.2935776,0.272291673
1.009409591,-0.221974226,-0.961098588,0.043158439
1.020185643,-0.180674818,-0.531967825,0.141756475
1.020373017,-0.151621154,-0.038375564,-0.058469544
1.069588322,-0.246315535,-0.078068392,0.051715832
1.062617534,-0.234869003,-0.054351035,0.024351541
1.087966768,-0.232835971,0.013343013,0.156579696
1.055629073,-0.259007871,-0.243128919,-0.197553946
1.050839501,-0.263028253,-0.0924588,-0.048867612
1.055519422,-0.259467315,-0.062933562,-0.017018441
1.052192432,-0.26205156,-0.072738688,-0.02842295
1.049411273,-0.263634091,-0.142159959,-0.056694009
1.036460095,-0.278396424,-0.14454805,-0.041896567
1.06018613,-0.00270553,2.274075224,-0.131960855
1.043788757,-0.087299337,0.195177378,0.244277472
